23.7953,41.8606,40.2492,36.7509,28.6508,21.2712,17.0511,7.64582,-2.27027,-2.48871,5.80178,12.0863,12.7804,18.54,18.403,-1.67135,-4.60602,2.82349,5.46313,3.42576,0.707741,-12.5789,-16.3414,-9.90535,-2.8939,-5.96878,-1.58923,-10.9942,-8.71363,0.741834,-3.27101,-11.7368,-15.5988,-14.1438,-15.4469,-16.0965,-15.2969,-12.8748,-5.76445,-14.2012
18.7853,37.0063,37.5061,39.4065,28.0785,22.733,19.6652,4.77503,-2.87092,-1.44501,7.14176,15.4344,15.5323,19.9629,19.1534,-2.93138,-2.83604,4.70094,7.63848,4.86362,-0.390447,-12.6972,-19.0399,-6.56846,2.12007,-2.06978,4.60642,-6.70624,0.718693,8.38182,11.1313,5.75537,0.212424,-3.08151,-8.63505,-11.7129,-13.7818,-11.147,-5.60815,-13.8506
14.2693,38.7348,39.774,39.6393,24.811,23.3085,21.8798,4.64439,2.05443,-0.675623,5.70467,19.2717,16.9826,16.094,13.2692,-2.40409,3.53883,8.77999,1.91553,-3.60386,-8.64674,-17.0484,-20.0264,-12.065,2.58687,-3.66248,-5.16528,-5.55368,-7.94364,-2.02586,-0.311453,-8.09149,-13.897,-14.2526,-16.1625,-16.0702,-17.2175,-12.8623,-4.65766,-14.5278
15.0338,40.1975,38.7654,34.8377,20.9346,18.3507,17.2484,-0.620218,-4.79226,-6.5269,4.26499,5.70712,2.08935,4.96164,-2.35471,-5.67599,-6.16422,-1.87799,-1.60813,-6.77889,-14.1532,-18.8038,-18.6792,-18.2363,-6.7212,-9.02551,-12.118,-13.3643,-13.4677,-7.67318,-7.09255,-12.9875,-13.4616,-16.3303,-17.1378,-16.3159,-16.136,-13.015,-4.76667,-12.304
15.3469,39.6726,38.3903,30.9202,15.6564,12.2722,10.1699,-7.47147,-12.2384,-11.4613,2.44361,7.01935,0.275155,5.35731,-4.18891,-15.5695,-12.5531,-7.11436,-14.2875,-15.3915,-19.0947,-23.2608,-21.7422,-19.2422,-14.3439,-13.5317,-13.3042,-19.6649,-16.2195,-7.82327,-7.81424,-12.8164,-13.4636,-15.0385,-18.0162,-18.7215,-16.8447,-12.2723,-3.72476,-13.2679
15.6159,35.4169,33.9546,29.5617,8.14505,3.04124,2.6429,-3.1751,-3.73874,-4.17404,-9.75791,-0.156479,-3.48165,-1.65248,-0.816003,-15.5809,-17.9487,-13.3208,-12.7093,-17.6873,-25.5708,-21.3671,-22.0578,-23.181,-18.9374,-15.1624,-16.2493,-17.8424,-14.8387,-9.80371,-8.98286,-16.0883,-14.3007,-16.2255,-16.6359,-17.2398,-16.2255,-12.0859,-4.54465,-12.2093
11.1281,22.5707,21.7763,17.6185,13.008,2.37974,1.52246,0.648654,-1.7969,-14.6944,-3.82828,2.44436,-0.0700063,-2.41076,-1.2178,-12.0437,-12.8538,-7.52697,-6.54543,-5.01257,-12.1777,-8.24442,0.239196,-0.657002,-15.668,-18.8931,-17.0046,-19.7987,-10.4246,-6.82541,-6.84668,-14.193,-14.9218,-14.3294,-17.1037,-18.0746,-16.4438,-12.4545,-4.30864,-12.5809
14.0305,31.1764,31.4611,28.7118,18.4557,7.98719,-0.0262926,-7.50248,-12.6626,-6.40554,4.08975,2.59521,-5.98121,0.139799,-4.96688,-15.9126,-18.5758,-13.1836,-10.2374,-9.37609,-16.3578,-13.2923,-6.22222,-10.5216,-17.8638,-17.0664,-18.6465,-19.2905,-15.393,-5.69571,-5.82929,-12.546,-14.485,-14.6273,-16.3545,-17.9954,-16.7811,-12.7194,-3.41308,-12.8754
12.7831,31.8851,33.3212,30.8102,17.4505,5.99824,-2.95162,-4.42092,-11.3997,-0.943704,-1.65328,-3.97019,-8.28746,-1.72054,-6.25795,-17.142,-17.6425,-17.1451,-10.0029,-3.18424,-11.1842,-18.1079,-16.6552,-15.6747,-16.86,-16.953,-17.2045,-18.0066,-15.5051,-8.60151,-8.35467,-14.5821,-16.6653,-15.0615,-17.7857,-17.0964,-16.6688,-12.4523,-3.70508,-13.6736
17.5765,26.7156,30.866,31.7056,15.135,2.7209,-1.64654,-4.82465,-5.19744,2.46285,-3.64195,-7.58184,-8.8644,-5.57743,-12.5876,-19.4006,-20.6862,-19.1375,-9.722,-7.91584,-19.1261,-21.0841,-18.9233,-19.3239,-17.7948,-18.7074,-19.482,-16.1833,-15.8351,-10.0367,-9.01375,-13.4413,-15.1097,-15.0819,-16.7223,-17.2887,-15.4,-13.2763,-4.52756,-14.8308
16.7777,25.6687,31.7991,32.3857,7.61941,-1.48015,-5.51348,-4.63733,-6.28714,-5.77945,-11.7701,-16.6317,-18.58,-17.3604,-21.2858,-19.4999,-20.0234,-21.3353,-16.7747,-16.5651,-21.6619,-23.7328,-22.5268,-22.6647,-16.6369,-15.6874,-18.6101,-19.1221,-18.9516,-9.0431,-7.45092,-15.0177,-16.2267,-14.7726,-16.0892,-16.8132,-17.3906,-13.7343,-4.39959,-13.4891
10.34,23.0379,29.7103,29.6317,-0.0105686,-5.86062,-3.55815,-5.90297,-10.9349,-8.02662,-15.1053,-17.5723,-17.8782,-15.3152,-21.3212,-22.6127,-20.5939,-22.4136,-18.9565,-21.3095,-22.4265,-21.5228,-19.6771,-22.0898,-15.8663,-18.2119,-18.0433,-15.5875,-15.4893,-9.29125,-10.1693,-14.2374,-14.3715,-14.4737,-18.2631,-17.7164,-18.2868,-12.3165,-4.73778,-13.9383
17.3119,21.561,28.9966,27.807,-2.02067,-3.93524,-7.18637,-6.45714,-9.00625,-12.955,-18.6854,-16.7228,-15.3597,-19.776,-23.3402,-27.1434,-24.1129,-27.991,-20.8159,-21.0794,-27.6594,-20.7038,-20.0367,-22.2139,-19.7261,-17.4673,-17.4404,-18.2499,-15.5466,-7.48191,-6.28496,-16.32,-16.2007,-13.4339,-16.4775,-17.2838,-16.0289,-12.8345,-3.24262,-12.3481
20.9237,26.7834,27.4678,26.3166,9.70847,6.91062,7.21632,1.0451,-4.19778,5.58582,5.0507,2.98871,0.797559,1.75471,-7.82069,-17.6049,-14.8123,-11.5911,-8.25885,-5.76338,-14.719,-9.07302,-1.4591,-3.66551,-18.0358,-18.7028,-16.4303,-14.6715,-11.3857,-6.53104,-5.14016,-10.9179,-14.4129,-14.5008,-15.7951,-14.7731,-15.999,-13.2642,-3.54998,-13.3373
16.751,29.9253,37.3338,36.98,18.6061,6.78993,4.75473,0.803213,-9.09445,3.8909,7.58192,3.64756,1.7499,9.01802,2.44757,-13.8322,-13.6967,-5.70696,4.72573,3.73979,-9.20308,-3.74953,-8.60776,-12.6,-18.3283,-16.9186,-16.612,-19.5059,-14.2219,-7.05898,-6.15099,-12.6344,-16.0455,-16.0461,-18.0579,-17.3175,-16.3927,-11.8869,-4.22416,-13.5602
12.8662,25.8358,39.0523,38.9621,18.1784,7.30878,5.20552,0.98245,-4.42561,5.20077,5.3699,0.209345,-1.60195,3.62835,1.63554,-16.3798,-18.1288,-8.80957,3.13345,3.55126,-11.1537,-11.9234,-13.5756,-19.3723,-16.9295,-16.5447,-16.54,-18.6376,-14.1629,-8.5151,-7.38441,-12.3024,-15.721,-15.7498,-17.2244,-17.5001,-16.9952,-12.3323,-4.33933,-13.8441
5.98564,11.2804,38.3645,37.0854,13.061,10.096,5.75634,-1.90791,-8.46766,1.86817,3.45009,-6.80121,-2.52861,2.38315,-9.41907,-18.6746,-16.4044,-14.3318,-4.89711,-8.70559,-16.4293,-16.323,-21.1114,-21.6475,-19.0783,-15.9367,-17.5446,-23.6745,-17.6343,-10.7654,-9.12251,-13.7773,-14.1665,-15.3337,-18.5775,-17.1969,-15.4419,-12.9703,-4.12549,-13.3539
4.48129,15.19,27.8911,25.5236,13.2531,2.60644,-3.2156,-10.9218,-7.55341,-7.60063,-5.93551,-16.0885,-10.2645,-3.30554,-14.4716,-20.5134,-19.3463,-19.1955,-8.81512,-11.1391,-21.3048,-19.6457,-21.143,-21.8978,-18.2181,-19.011,-19.8951,-19.2937,-13.7026,-9.42588,-8.32623,-13.7204,-13.4777,-16.897,-18.3821,-18.4974,-16.9401,-13.1314,-4.3575,-13.3529
16.4999,17.6976,22.0301,22.3425,6.69091,1.78966,-2.99109,-6.17103,-17.1496,-9.9603,-7.80241,-11.9391,-13.4171,-12.3064,-18.3381,-23.6434,-21.5486,-21.6841,-17.1544,-19.9488,-22.0176,-18.6531,-18.842,-21.8742,-17.4376,-16.9543,-17.2601,-18.7996,-15.7254,-9.95789,-8.84784,-14.4391,-15.4194,-13.7333,-15.6915,-17.7555,-16.5509,-13.5994,-4.24182,-13.1967
15.2579,12.3638,22.1732,22.2966,6.74255,0.977733,2.63115,-1.75829,1.06301,-1.07492,-7.01777,3.98389,8.94655,10.4111,5.1725,-10.7771,-5.88073,2.09605,1.58206,-0.509152,-7.38496,-9.56714,-4.66735,-0.852066,-3.95923,-9.39709,-9.56221,-9.70709,-3.45339,2.0686,2.44145,-4.72657,-11.6345,-10.0722,-14.6307,-14.2842,-14.1627,-13.8939,-3.98599,-12.7873
13.7324,31.9866,35.039,24.0334,17.9871,2.19352,-2.29304,-5.04357,-6.09768,-8.3695,-7.08209,-3.51511,4.06052,0.915335,-5.03737,-11.6681,-9.95048,-6.32622,-5.66011,-7.94595,-13.5406,-15.5332,-12.6565,-12.2669,-10.2704,-10.278,-14.7378,-14.6367,-9.47858,-5.72323,-5.40594,-10.3404,-13.517,-17.1544,-17.5426,-15.3636,-14.9875,-12.1368,-5.11494,-13.8388
16.7407,16.6273,29.1979,35.0934,22.5752,7.32113,-2.17785,-7.99972,-4.6867,-2.74852,1.26511,1.10002,-1.65048,-1.03127,-2.38231,-8.20071,-5.38402,-4.87255,-3.94484,-7.86598,-10.211,-12.6568,-13.3239,-10.8006,-12.0571,-13.7594,-15.9064,-11.9599,-2.46358,2.65369,-1.45728,-7.22603,-12.7999,-13.7765,-16.5464,-15.147,-14.876,-11.8567,-4.37667,-13.4833
12.7605,17.2516,29.8713,31.99,16.7048,2.88522,3.95899,1.07623,-1.48993,-7.7805,-3.91231,-2.06811,-1.49138,-1.34971,-0.94,-1.00815,-6.04771,-6.69855,-2.00347,-4.41233,-2.4197,-6.51348,-5.47464,-8.59977,-11.5817,-11.1812,-8.78655,-7.85003,-7.85756,-1.31423,1.55294,-3.33578,-12.1781,-13.1177,-15.6644,-17.6978,-18.2083,-13.6803,-4.58694,-13.2476
18.5572,34.3232,35.2962,27.127,14.8656,-1.38235,1.34921,-4.07424,-9.2568,-14.8243,-8.96116,-6.03561,-7.05307,-3.56269,-9.67683,-11.0373,-14.0866,-13.8321,-15.2886,-16.1183,-15.8604,-18.5577,-19.1102,-18.5152,-17.5131,-15.4375,-15.5851,-18.1386,-12.8644,-5.45905,-5.27325,-12.1814,-13.7951,-15.1885,-18.6523,-18.0398,-15.7792,-13.1449,-3.67153,-13.2282
19.9707,29.552,31.956,19.8482,5.67079,-4.88068,-1.86439,-6.85084,-6.46695,-8.9752,-13.0653,-9.57636,-12.0813,-12.7191,-13.1567,-15.3426,-16.5829,-14.6415,-15.2721,-18.8978,-20.9572,-18.2263,-16.7161,-20.3758,-17.9681,-18.921,-14.7176,-16.4433,-12.4103,-4.22573,-4.89438,-10.3351,-13.6846,-14.0762,-16.3818,-17.2054,-15.4526,-11.8214,-3.60288,-12.7147
14.5012,30.6549,31.4805,19.2007,2.00838,-3.35905,-3.49044,-5.11929,-8.25134,-10.7351,-12.3104,-12.7427,-15.7973,-11.6838,-9.6732,-15.5908,-15.8026,-13.8375,-13.1565,-14.6312,-14.9076,-12.408,-14.5137,-12.5934,-15.5395,-13.1169,-11.7767,-12.7453,-10.1945,-4.0323,-3.11585,-7.87086,-10.4565,-14.3774,-16.8902,-16.9823,-15.351,-12.0903,-2.87995,-12.6108
15.6502,21.1268,28.3066,30.8794,31.4264,21.7952,7.4351,2.58819,0.110522,5.68914,1.17767,-7.1751,-10.173,-5.20143,-5.02693,-11.1016,-11.3705,-10.6843,-4.34264,-7.17215,-6.76413,-7.66181,-9.93287,-10.75,-7.80163,-9.60173,-9.7996,-9.95775,-6.37499,1.32345,2.58658,-5.20933,-10.0453,-13.3788,-15.1778,-15.2486,-15.5201,-12.4423,-2.49962,-11.8743
16.608,16.3164,13.9569,13.9735,23.8203,23.0837,-1.03319,-0.0565626,-2.32681,-2.83182,-0.634259,-4.55829,-4.25644,-1.40467,4.37995,4.86755,8.00752,1.70095,2.43054,3.62845,1.92119,-1.56577,-5.62187,-5.27088,-3.14038,-3.9804,-3.14121,-4.02435,-2.79095,2.11989,4.21714,-2.62135,-7.87485,-11.1985,-14.0635,-14.438,-13.7807,-10.8977,-2.67963,-12.5587
14.9714,18.2694,23.5675,24.409,24.2234,18.0687,6.94168,-1.2584,-6.06953,8.14992,3.40585,-2.86204,-3.8625,-3.18399,-2.03561,-2.77324,1.4783,-3.32259,-2.1764,-4.45817,-5.302,-7.26111,-6.40607,-8.86711,-9.62292,-5.36441,-2.54483,-0.387485,-2.07402,6.24424,6.36141,-2.89866,-5.60685,-8.86717,-15.2265,-16.4326,-14.9637,-11.584,-3.31719,-13.9857
13.937,11.5223,17.1488,17.5841,20.4495,13.0735,1.97927,-4.88739,-4.49543,-1.17466,-3.14647,-7.50935,-7.56946,-8.96786,-8.97145,-8.49823,-9.55325,-11.5822,-11.4863,-12.9673,-15.0886,-11.9652,-15.4487,-11.9774,-11.56,-12.808,-10.1049,-8.72799,-4.29731,-0.672906,-2.20632,-6.45952,-11.8867,-14.4745,-16.7178,-14.8653,-15.9933,-12.062,-3.18494,-13.7036
14.222,11.3674,12.9468,10.2189,13.7882,9.73549,-4.75844,-12.6152,-9.99086,-8.11566,-7.23317,-13.7424,-13.7443,-7.15041,-10.1698,-12.421,-14.8383,-15.7239,-12.2767,-12.3074,-15.2064,-12.5059,-12.3575,-14.2573,-13.4175,-15.3149,-10.4864,-9.69423,-9.24135,-0.626773,0.0448147,-6.5839,-11.3065,-13.7256,-15.4208,-15.4442,-14.8014,-11.2202,-2.72293,-13.6683
11.6359,12.653,10.6562,1.21135,-0.188784,-2.97433,-12.9954,-11.4032,-15.5946,-15.6598,-13.4182,-9.0188,-8.40194,-7.76887,-7.91477,-12.2949,-11.7472,-8.81471,-11.1587,-15.5591,-14.6846,-14.0843,-12.9593,-13.9664,-14.6397,-12.3622,-14.5553,-12.7345,-6.55426,-0.697339,1.44925,-6.7645,-11.0197,-15.6765,-15.9611,-17.0934,-15.8964,-10.9711,-3.74931,-12.9489
8.25345,15.4334,22.619,23.3852,21.3698,4.54362,3.90721,2.15514,-2.13227,3.78483,-5.6849,-6.38894,-3.88882,-1.1381,-4.31442,-9.65868,-3.77198,-4.25632,-4.70712,-5.63443,-12.8326,-7.3248,-5.70028,-7.28505,-10.9879,-10.387,-4.29153,-4.65431,-2.29571,4.11347,8.29536,2.18094,-2.95134,-6.74794,-10.2981,-10.8831,-12.441,-10.0842,-3.62298,-12.1871
